rank,name,e_above_hull,r_DOS,reward
707,W6Pb6Sm,0.950949367718372,248.5036212874217,-248.5036212874217
708,Os6Sn6Lu,0.1039935048222469,248.8327613808214,-248.83158876150833
709,Pt6Pb6U,0.3106496466344185,252.57696413388808,-252.57696413388808
710,W6Pb6Pm,0.9056872024223386,255.10559060639764,-255.10559060639764
711,Ir6Si6U,0.1404982588050544,256.1897405381883,-256.1897403489988
712,Cu6Ge6Er,0.0508695927683082,2515.9177510226764,-261.59005585027165
713,Cd6Pb6Pr,0.0534770237958699,662.9660649201751,-261.6098215875688
714,W6Pb6Pr,0.9466412654549587,262.1123988057714,-262.1123988057714
715,Pt6Ge6Sm,0.1164426664554617,262.2188579295026,-262.21879565219217
716,Ir6Si6Nd,0.1159036154131012,262.63026370732223,-262.63019271745827
717,Pd6Pb6U,0.1260632933577894,263.36474611156893,-263.36473989631077
718,Au6Si6Lu,0.2536036481463303,267.49818894780213,-267.49818894780213
719,Rh6Si6Ce,0.141071862307767,282.0702668476317,-282.07026666611955
720,Ir6Sn6Tm,0.0765990906413657,283.6371041598036,-282.6807493117028
721,Mo6Ge6U,0.0645387060590163,301.00260076304886,-283.1720980591858
722,Ir6Si6Ce,0.1172723587113049,285.4473385182577,-285.44728296461386
723,Rh6Si6Pr,0.1460067918143613,287.9745463144643,-287.97454625777107
724,V6Si6Pr,0.1700391309818368,291.21311436722226,-291.213114367043
725,V6Si6Nd,0.1572674297437006,293.7679345624614,-293.76793455858456
726,W6Si6Ce,0.1611426979903781,294.00747737389366,-294.00747737236287
727,V6Si6Pm,0.1182616939782965,294.5319091861742,-294.5318639797839
728,LaW6Si6,10.0,295.16455764417486,-295.16455764417486
729,V6Si6Ce,0.1413558481556255,295.5968454583233,-295.5968452806394
730,Nb6Sn6Eu,0.0703477451699743,300.2538138723182,-295.7416617216761
731,Cd6Pb6Sm,0.0539010746134782,687.6259688636433,-300.276843904453
732,V6Si6Sm,0.1516288647843376,300.61740882249194,-300.6174088071387
733,Ir6Si6Ho,0.1257589982538048,304.2997632942328,-304.2997555688496
734,Pt6Ge6Tm,0.1291163287491117,305.88274971183523,-305.88274624257735
735,Ti6Sn6Eu,0.0511145424203148,2364.3618097903,-314.3496793769392
736,Cd6Pb6Nd,0.0543072144163842,676.3330308098423,-321.4457738000744
737,Re6Sn6Yb,0.1461924495075958,322.690404160502,-322.6904040997428
738,W6Si6U,0.1796281690446011,323.1242202067147,-323.1242202066948
739,Rh6Ge6Nd,0.0703288620097321,329.69731491936034,-324.7203566911135
740,W6Ge6U,0.1107639582032154,327.54945124476495,-327.54914726949613
741,V6Si6Lu,0.1186933312543466,329.4244607836352,-329.42441519742596
742,Au6Si6Nd,0.1869197400789146,330.39078483590527,-330.39078483590174
743,Rh6Si6Tb,0.1346521214943171,337.10491090058554,-337.10490988796374
744,V6Si6Tm,0.1176671825054549,338.9546017166606,-338.9545417133325
745,Hf6Ge6Sm,0.2878774229742413,342.92474994875147,-342.92474994875147
746,Tc6Pb6Eu,0.5373169289869916,344.1397958383432,-344.1397958383432
747,Pd6Si6U,0.077774139719698,360.7663079145692,-359.8484281615077
748,Cr6Ge6Pm,0.0573950634859288,508.65519100256824,-361.20161709244155
749,Co6Sn6Eu,0.0514226517130945,2142.1754898204003,-362.1964703114687
750,Pd6Ge6U,0.0628672303468425,402.17053532580405,-367.1018079267914
751,Pd6Sn6Dy,0.0544386383320972,764.1349782325321,-372.4347582014229
752,Rh6Si6Sm,0.1325811728122444,372.71075438843775,-372.71075254804515
753,LaRe6Sn6,10.0,374.3655274059848,-374.3655274059848
754,V6Si6Er,0.1144096522330703,378.4811497874121,-378.48100336330145
755,Fe6Si6Eu,0.1228682232990125,380.9026434481501,-380.9026240955277
756,Hf6Ge6Nd,0.2755392352433339,381.69238037342745,-381.69238037342745
757,Hf6Ge6Pm,0.234669329103547,382.42001141691946,-382.42001141691946
758,Au6Si6Pr,0.2062125677826212,386.6384199952554,-386.63841999525533
759,Rh6Si6Nd,0.1368953180255321,387.02020915882537,-387.0202084802377
760,Cd6Ge6Sm,0.2098551789685027,387.8976478737442,-387.8976478737442
761,Ir6Pb6Lu,0.3217045056526422,395.21962415203257,-395.21962415203257
762,Rh6Ge6Sm,0.0658680596624283,413.26530132227106,-395.3266077472071
763,V6Si6Ho,0.1222454377944229,396.3853874200395,-396.3853640339921
764,Rh6Ge6Ce,0.0597786061297173,480.8519116920329,-396.8805075219512
765,W6Pb6Ce,0.9131487945019244,402.0254617864777,-402.0254617864777
766,Pt6Si6Er,0.1888634373086316,403.4442451889818,-403.44424518897915
767,W6Pb6Eu,1.01113011901265,404.93810118516103,-404.93810118516103
768,W6Sn6U,0.3379370539434861,406.81362642062436,-406.81362642062436
769,Zn6Sn6U,0.1196717125966421,407.8073330121897,-407.8072883895431
770,W6Pb6Nd,0.9542155035597388,408.0847437740837,-408.0847437740837
771,Mo6Sn6Eu,0.0879377789970095,410.1822253658929,-410.0910918245524
772,Ir6Ge6U,0.0573609011664514,583.1550706733769,-412.9162058769027
773,Os6Sn6Er,0.1082133011784301,413.3860453947242,-413.3853378177006
774,Cr6Sn6Yb,0.0523223472123543,1522.1251138126117,-413.53779051496207
775,Cd6Ge6Pm,0.2005556795566496,418.27963474782024,-418.27963474782007
776,V6Si6Dy,0.1263117878402882,418.8622612852136,-418.8622519725907
777,Nb6Ge6Pm,0.0813770081973273,420.6725649303575,-420.2214424255187
778,Ru6Si6Dy,0.1578539246637436,427.57924536608164,-427.5792453611798
779,V6Si6Tb,0.1290621270770217,430.7350038913119,-430.7349989420409
780,Ru6Si6Gd,0.1651899328752667,431.49743847132675,-431.4974384704762
781,Tc6Pb6Sm,0.5306446644551078,433.7364155879278,-433.7364155879278
782,Tc6Pb6Pm,0.4887757264279518,438.5828833419812,-438.5828833419812
783,Ti6Ge6Sm,0.1586407634014855,440.92114730709994,-440.92114730291496
784,Ti6Ge6Pm,0.1140090470893275,446.10919083753106,-446.10900083261066
785,Cd6Pb6Ce,0.0573955983402039,636.3280616969618,-451.883765394532
786,Nb6Ge6Lu,0.1255485767163777,454.2927574950698,-454.29274536434895
787,V6Si6Gd,0.1399398414062003,455.69450463760495,-455.6945042528242
788,Rh6Ge6Tb,0.0637647559166262,494.806062116567,-459.72441388197535
789,Pt6Si6Lu,0.1678743809357856,466.0820800142421,-466.0820800137597
790,Nb6Ge6Nd,0.1146037580476981,466.68788124965334,-466.6877089187805
791,Co6Ge6Eu,0.0541460853440264,1014.176994419446,-466.6964701817299
792,Ir6LaPb6,10.0,468.5800402408405,-468.5800402408405
793,Zr6Si6Nd,0.4024323796154224,468.9795165144655,-468.9795165144655
794,Au6Si6Ce,0.217558473468503,470.14630721866774,-470.14630721866774
795,Tc6Pb6Pr,0.5272900460548696,470.333835888697,-470.333835888697
796,Tc6Pb6Nd,0.528363484399537,471.54290909518704,-471.54290909518704
797,Zr6Si6Lu,0.4308022595752506,474.9761913663897,-474.9761913663897
798,Ir6Sn6Tb,0.0521607140263287,1873.9733498853834,-475.2907760471262
799,Hf6Ge6Tb,0.2829371661204754,481.3948735700786,-481.3948735700786
800,Zn6Ge6U,0.1799548863884904,481.6491211254096,-481.6491211253821
801,Nb6Ge6Pr,0.1222436319483685,485.1230328673087,-485.12300423348756
802,Zr6Si6Tm,0.4293438965937163,487.2009259840288,-487.2009259840288
803,Tc6Pb6Ce,0.492057366510289,490.44408428792167,-490.44408428792167
804,LaRu6Ge6,10.0,491.25980468509414,-491.25980468509414
805,Hf6Ge6Ce,0.2580844101069802,497.2583612277197,-497.2583612277197
806,Rh6Ge6Dy,0.058971580012993,627.9828190497238,-497.3190466829007
807,Zn6Si6U,0.2457415616189101,497.9028480676722,-497.9028480676722
808,W6Ge6Gd,0.0948943892502365,502.0117254778902,-501.9907185644816
809,Mo6Pb6Dy,0.5770671664578261,502.130057883119,-502.130057883119
810,Hg6Si6U,0.6158549904304697,503.2103022365331,-503.2103022365331
811,W6Pb6Tb,0.9379019825921036,504.46195590437196,-504.46195590437196
812,Ni6Si6U,0.0610589027688873,582.2934513755581,-505.7399069850879
813,Fe6Si6Lu,0.0610587174449014,594.2426907969391,-516.1149452621535
814,W6Pb6U,0.9558532622079194,516.9274353493611,-516.9274353493611
815,Hg6Sn6Dy,0.1983636667885082,518.4509585097378,-518.4509585097375
816,Hg6Sn6Gd,0.1847722260708539,519.6250395674837,-519.6250395674743
817,Zr6Si6Er,0.427661253523979,520.6104765149245,-520.6104765149245
818,Pt6Sn6Ho,0.1731316158781523,522.5430558357325,-522.5430558355794
819,Nb6Ge6Ce,0.0989620749090471,525.2400371020663,-525.2317570275261
820,LaTc6Si6,10.0,526.8134646749307,-526.8134646749307
821,Mo6Ge6Ce,0.057897329543775,713.991057917341,-527.4471340224464
822,Mo6Pb6Gd,0.5798203578671659,528.8689541842286,-528.8689541842286
823,Ir6Si6Sm,0.1206996814739744,534.3484596723126,-534.3484139867508
824,Ru6Si6Eu,0.2020776596169452,537.6564827487189,-537.6564827487188
825,Pt6Si6Dy,0.1829795774664456,537.6925849995621,-537.6925849995473
826,Mo6Ge6Ho,0.0560327580697136,873.0335587422667,-540.7031478060911
827,LaMn6Ge6,10.0,541.5325697038622,-541.5325697038622
828,Nb6Ge6Sm,0.1202575023464734,542.636148478122,-542.6360968897577
829,Pt6Sn6U,0.1657042358430494,542.8270926502274,-542.8270926492817
830,Pd6Pb6Nd,0.0530951266103587,1529.9524179511805,-543.483386431796
831,Zr6Si6Ho,0.4211300938720216,545.2649670841131,-545.2649670841131
832,Zn6Pb6Sm,0.1739538698928366,547.7197459841419,-547.7197459840102
833,Ru6Si6Pr,0.1732249829212256,556.0838388310332,-556.0838388308738
834,Zn6Pb6Pm,0.1198136037757526,556.2434798733041,-556.2434210464241
835,Rh6Ge6Gd,0.0631326662923715,606.046924572919,-556.3282387308192
836,Ru6Si6Sm,0.1657473317845704,556.8150577823817,-556.8150577814216
837,Ti6Ge6Tm,0.1513692352620028,556.9353452285707,-556.935345198298
838,Ir6Pb6Yb,0.0828140665166308,557.758862481322,-557.335142292844
839,Ru6Si6Ce,0.1449452870788629,559.4945040975069,-559.4945039554003
840,Hg6Pb6U,0.1715859996940535,561.3137492536555,-561.3137492534171
841,Ir6Sn6U,0.1800863188562978,573.0208814994047,-573.0208814993731
842,Hg6Ge6Dy,0.4296475058230106,573.0606063473399,-573.0606063473399
843,Zr6Si6Ce,0.3939728794417048,577.2536731208886,-577.2536731208886
844,Ti6Ge6Eu,0.1894366257164261,579.324880481566,-579.3248804815626
845,Ti6Ge6Lu,0.1493316012547164,583.165646817186,-583.1656467654942
846,Rh6Ge6Pr,0.0752810294730522,589.0110608037679,-586.2877981439892
847,Zr6Si6Sm,0.4140670116992342,592.6923357553228,-592.6923357553228
848,LaNb6Pb6,10.0,594.7630858695583,-594.7630858695583
849,Zn6Pb6U,0.202910932075615,595.2654278476333,-595.2654278476332
850,Cd6Ge6Tb,0.2242657817472675,595.685801928523,-595.685801928523
851,Mo6Si6Tm,0.2268124606006745,597.5936450193805,-597.5936450193805
852,Ir6Si6Eu,0.1184537221913197,598.4511461465929,-598.4510584301621
853,Cd6Sn6U,0.1343749263853858,604.0970793039354,-604.097077364474
854,Cd6Si6U,0.5248848285780569,604.3971076702969,-604.3971076702969
855,Fe6Si6Ce,0.0999016076419437,605.1398573042745,-605.1322434468308
856,Cu6Ge6Tm,0.0508894620694323,5708.937730785013,-607.0425419801028
857,Hg6Ge6Gd,0.3975166917459061,607.3417090586589,-607.3417090586589
858,Fe6Si6Gd,0.0838693539402523,607.9751360353291,-607.6165758323313
859,Zr6Si6Pr,0.406498209218332,608.1921258963728,-608.1921258963728
860,Mo6Si6Ho,0.2167732090157324,608.5045592314439,-608.5045592314439
861,Os6Sn6Pm,0.137455215993738,608.8950517767665,-608.8950508433915
862,Pd6Si6Dy,0.1413797497520442,610.5076026099068,-610.5076022450286
863,Au6Si6Eu,0.1868610840796595,611.7534045751211,-611.7534045751144
864,Zr6Si6Pm,0.4003951023376627,616.7317545124563,-616.7317545124563
865,Re6Si6Tm,0.0669043353754598,640.94474374361,-619.145010336361
866,Hg6Ge6U,0.5320012901283523,621.6369814248993,-621.6369814248993
867,Re6Sn6U,0.2842734298997501,621.7392408466918,-621.7392408466918
868,Os6Sn6Sm,0.1297955906204794,622.9267300387644,-622.9267240364514
869,Fe6Si6Er,0.0686613769116112,638.1784575603798,-623.8571169823254
870,Zn6Pb6Pr,0.1659811628416007,624.8785701373137,-624.878570136295
871,Hf6Ge6Pr,0.2760611153816895,625.2794619304234,-625.2794619304234
872,Ti6Ge6Er,0.1479667897718793,626.4023188459216,-626.4023187688776
873,Mo6Ge6Nd,0.0714030661090103,635.1690847442932,-627.747126675282
874,Ti6Ge6Nd,0.1534497353650745,629.6999199564794,-629.699919935705
875,Zn6Pb6Nd,0.1683390566217398,631.7297487564819,-631.729748755897
876,Hg6Ge6Er,0.4276387513927098,631.7349986238235,-631.7349986238235
877,Mo6Si6U,0.1641703523545684,632.3476465356778,-632.3476465340858
878,Os6Sn6Ho,0.1080659702690992,633.166561788864,-633.1654390150685
879,Co6LaGe6,10.0,633.7625598774985,-633.7625598774985
880,Cd6Pb6U,0.1183134064643536,634.5007548319091,-634.500658646412
881,Ni6Pb6U,0.306092296351858,635.0735208846714,-635.0735208846714
882,Fe6Si6Tm,0.0624637681223986,707.0467180175872,-639.4243976676207
883,Hf6Ge6Eu,0.2764907580990999,645.6478885619771,-645.6478885619771
884,Re6Ge6U,0.1327374403972296,655.4525032094846,-655.452500092089
885,Mo6Si6Er,0.2181044414827237,657.089202451945,-657.089202451945
886,Tc6Pb6Tm,0.5264574794179495,657.6179886937605,-657.6179886937605
887,Rh6Ge6Eu,0.0904867555904614,659.1601210290318,-659.0806821952486
888,LaMn6Si6,10.0,659.8145288401546,-659.8145288401546
889,Co6LaPb6,10.0,661.0642313212902,-661.0642313212902
890,Hg6Sn6Er,0.2018037699263728,665.4940543348065,-665.4940543348063
891,Ru6Si6Tb,0.1604998383785658,667.2370289593557,-667.2370289553022
892,Cd6Sn6Gd,0.0867368885379949,668.3872829995153,-668.1891836286425
893,Cd6Si6Ce,0.4235696457670111,671.0916698218135,-671.0916698218135
894,Au6Si6Sm,0.1912236336567741,676.8396058786843,-676.8396058786818
895,Ru6Si6Nd,0.1680832427462785,677.3324118374203,-677.3324118367536
896,Cd6Sn6Tb,0.0892974881331261,680.1955353559288,-680.0864854693549
897,Rh6Pb6U,0.1960701265779686,682.7766241145234,-682.7766241145226
898,LaRh6Ge6,10.0,688.4654028331518,-688.4654028331518
899,Cu6Ge6Ho,0.0522319879714058,2635.7179467553933,-689.5366680869564
900,Pt6Pb6Lu,0.3054562433970421,690.4035236485245,-690.4035236485245
901,Ti6Ge6Ho,0.1499161185264679,700.9715926034725,-700.9715925494709
902,Mo6Sn6U,0.0645626449644413,751.9049797811019,-707.6120069559051
903,Cd6Si6Pr,0.3906512939761934,708.9015141759041,-708.9015141759041
904,Fe6Si6Dy,0.0734299078901049,715.2598110751283,-710.109750345319
905,Ir6Sn6Ce,0.0579970178031205,954.992374323568,-710.6262507195922
906,Cd6Ge6Nd,0.1965340828793245,719.7282516209646,-719.7282516209638
907,Fe6Si6Ho,0.0715091995104755,728.8128134950223,-720.5095922832246
908,Fe6Si6Tb,0.0795685950309412,725.8905996826848,-724.6894778250314
909,Mo6Ge6Tb,0.0570899492056402,1049.9808176996012,-726.0449319368448
910,Tc6Si6U,0.1872835315666961,726.8486151323682,-726.8486151323611
911,V6Pb6Pr,0.3464963096984244,727.857727898933,-727.857727898933
912,Zn6Pb6Dy,0.1795427821669816,729.2673155712326,-729.2673155711867
913,Mo6Ge6Er,0.0545847694831872,1459.3146106070678,-730.6049314377191
914,Pt6Pb6Tb,0.2353479609508831,733.2493278503554,-733.2493278503554
915,Zn6Pb6Ce,0.1731493538670108,734.253080248352,-734.2530802481378
916,Cd6Sn6Ce,0.1042913328001224,736.6851147403902,-736.6818826117498
917,Mo6Pb6Pm,0.534027159286352,737.4226221696899,-737.4226221696899
918,Tc6Pb6Tb,0.5247033905143893,737.5097152937506,-737.5097152937506
919,Cd6Ge6U,0.3272015859007424,737.9543530687905,-737.9543530687905
920,Cd6Sn6Nd,0.0835392289082329,740.4273474321172,-739.9546782218005
921,Cd6Sn6Eu,0.0548121038500087,1424.6024294717736,-741.9491305414438
922,Mo6Pb6Ce,0.5437811571121588,745.7570266269129,-745.7570266269129
923,V6Pb6Nd,0.3440643357778636,747.8007977504469,-747.8007977504469
924,Mo6Ge6Lu,0.0595113853307631,919.9235223284434,-749.6214251265617
925,V6Pb6Sm,0.3388778916142634,754.2448759245973,-754.2448759245973
926,Ru6Si6U,0.1456337068507806,760.2276400405306,-760.227639876846
927,Fe6Si6Sm,0.0993370189638488,763.6964864370647,-763.6854832920155
928,Mo6Si6Lu,0.2341500434942359,767.3209475250599,-767.3209475250599
929,Cd6Sn6Pr,0.0758000304339768,775.1077006592707,-771.9428741519858
930,Fe6Si6Nd,0.1106675789216604,772.6391945352327,-772.6384607249668
931,Hg6Ge6Lu,0.4453238551488145,772.6999331079452,-772.6999331079452
932,Hg6Sn6Lu,0.200362465918114,777.85641943787,-777.8564194378697
933,Cd6Ge6Eu,0.1815136744347946,779.316569600257,-779.3165696002264
934,Cd6Ge6Pr,0.1912342043014218,780.6811021602819,-780.6811021602789
935,LaRh6Sn6,10.0,784.5152878308594,-784.5152878308594
936,Zr6Ge6U,0.3016286505321909,790.887623232437,-790.887623232437
937,Pd6Ge6Nd,0.0905933943380431,792.4737398958495,-792.3806478772731
938,Mo6Ge6Tm,0.0620352784106892,898.2614283031164,-803.5368088978339
939,Ta6Sn6Nd,0.0576708566924261,1108.5600960282968,-804.9644966021734
940,Pd6Ge6Tb,0.0888400243347454,806.5354702447668,-806.3911615050638
941,LaOs6Ge6,10.0,807.7983018683467,-807.7983018683467
942,Nb6Si6Ce,0.2797818167441534,813.7884876352723,-813.7884876352723
943,W6Ge6Lu,0.120796327875283,817.8883675175312,-817.8882991932737
944,LaMo6Si6,10.0,825.7784735469958,-825.7784735469958
945,Mo6Si6Gd,0.1966108942202806,826.4394980954743,-826.4394980954735
946,Au6Si6Er,0.2279777522558467,827.7705019759089,-827.7705019759089
947,Cd6Sn6Pm,0.0829151225182892,828.5903282900631,-827.9759393993339
948,Hf6Si6U,0.4500188957033972,828.9396461122636,-828.9396461122636
949,LaTc6Ge6,10.0,830.3386404818318,-830.3386404818318
950,Cd6Si6Pm,0.3631970925346455,830.742282123637,-830.742282123637
951,Hg6Sn6U,0.2301788004831161,832.4704522966939,-832.4704522966939
952,Hf6Ge6U,0.254642915386452,836.4810402264727,-836.4810402264727
953,Pd6Ge6Eu,0.0552886906004528,1496.4660901776176,-839.8779889324434
954,Nb6Si6Sm,0.2848443925133949,839.9031011863264,-839.9031011863264
955,Pd6Ge6Pr,0.0972921922333854,841.9624127233618,-841.9425965205205
956,Os6Pb6U,0.6895293172068989,850.2387058564133,-850.2387058564133
957,Mo6Ge6Eu,0.148782267222291,853.3577643550805,-853.3577642687789
958,Ru6Pb6Yb,0.1919219368404277,855.2636739932063,-855.2636739932036
959,Cd6Sn6Sm,0.0847259684287096,862.172622533965,-861.7586144828396
960,Pd6Ge6Sm,0.0884756797197183,863.018515305706,-862.8499913632985
961,Mo6Pb6Tb,0.5689115220620483,867.004704586902,-867.004704586902
962,Ru6Pb6Tm,0.2837216450940143,873.3080679635339,-873.3080679635339
963,Mo6Pb6Nd,0.5774556859116771,882.7786477653125,-882.7786477653125
964,Tc6Pb6Ho,0.5225936006274157,883.171733160295,-883.171733160295
965,Cd6Sn6Dy,0.0982188080997069,883.4889620066025,-883.4723145426055
966,Pd6Si6Gd,0.1456851469334598,885.1129266398058,-885.1129264515704
967,Pt6Si6Gd,0.1786074896824655,885.9197483776973,-885.9197483776276
968,Nb6Si6Pm,0.2419023061845183,888.1235401396314,-888.1235401396314
969,LaRu6Sn6,10.0,889.3524840101486,-889.3524840101486
970,Zn6Pb6Tb,0.1780104013607762,890.6591344459649,-890.659134445884
971,Mo6Pb6Pr,0.5711080809371814,893.7474036764903,-893.7474036764903
972,V6Sn6Eu,0.066068432090494,932.8178625556367,-894.1885884489118
973,Os6Sn6U,0.1100800252860944,895.1822579966971,-895.1812790487606
974,Cr6Ge6Eu,0.0765065637292855,898.8382204108979,-895.7396222808296
975,Mo6Pb6Sm,0.5752713786472773,896.5484939902826,-896.5484939902826
976,Ru6Pb6Ho,0.2726002905974402,898.196495600161,-898.196495600161
977,Pt6Ge6Eu,0.1262149203067414,903.1749011068,-903.1748805540844
978,LaV6Si6,10.0,907.4333458288528,-907.4333458288528
979,Re6Sn6Sm,0.2662114351814802,910.9492742299955,-910.9492742299955
980,Nb6Ge6Ho,0.1568287526397535,915.8567831365432,-915.8567831231147
981,Rh6Pb6Lu,0.0995404534308291,916.6389442185921,-916.6263668326569
982,Au6Si6Gd,0.2069595605378104,918.9123979693345,-918.9123979693344
983,Fe6Si6Pr,0.1210534013343706,922.0082279327779,-922.0081555190766
984,Nb6Si6Nd,0.2788128202088631,931.9901690364969,-931.9901690364969
985,Au6Si6Dy,0.2057040295389747,936.0494501512245,-936.0494501512244
986,Hg6Pb6Lu,0.1053742983309927,939.5581043634123,-939.5549256426766
987,Zn6Ge6Ho,0.1196367453100619,944.5389044173783,-944.5388001940811
988,V6Pb6Pm,0.2862321135396695,947.1932492754584,-947.1932492754584
989,Ti6Ge6Dy,0.150225548125896,947.5968588680543,-947.5968588002781
990,Zn6Ge6Er,0.1206784278204396,949.9819189768534,-949.9818373402306
991,Cd6Ge6Dy,0.2324849993698155,954.0893954609373,-954.0893954609373
992,Nb6Si6U,0.2935085941909767,956.585548013221,-956.585548013221
993,Cu6Ge6Dy,0.0514780463862101,5460.441787942449,-958.4647308066253
994,Mo6Ge6Pr,0.0726562533661738,966.9950367377263,-958.617961565091
995,Mo6Pb6Eu,0.6282776552283845,959.0737600510138,-959.0737600510138
996,V6Si6U,0.1254218651209361,959.2850381760747,-959.2850117698873
997,Mn6Si6U,0.0643416660207405,1025.709240121801,-962.0981609002201
998,LaSn6V6,10.0,963.335027715472,-963.335027715472
999,Rh6Pb6Er,0.0792115368638584,968.7364707602034,-966.9902231901508
1000,Nb6Si6Pr,0.2868504523828277,968.4594778170725,-968.4594778170725
1001,Tc6Sn6Sm,0.0586611367973871,1246.104380684372,-969.0030260286312
1002,Ti6Ge6Pr,0.1550875017429664,975.1058185992258,-975.1058185775117
1003,Nb6Pb6Er,0.3052274739758502,977.616305167422,-977.616305167422
1004,Co6Si6U,0.0840590026565123,980.6852185498553,-980.132575922741
1005,Cr6Sn6Gd,0.139287077660875,989.2311402310687,-989.2311392541119
1006,Cu6Sn6Ce,0.0510472884322073,8015.979466097486,-1002.1347137059535
1007,Pt6Pb6Pm,0.0866927444504432,1003.9478691224339,-1003.6471461794281
1008,Ru6Pb6U,0.464678233006871,1008.5554068044594,-1008.5554068044594
1009,Ti6Ge6Ce,0.1313712210022809,1022.1742819276461,-1022.1742751796069
1010,Os6Sn6Pr,0.1458845335400009,1025.0756990099567,-1025.075698802142
1011,Cd6Si6Nd,0.3878305462979817,1025.8552870308042,-1025.8552870308042
1012,W6Pb6Yb,0.8933844786225966,1029.513345130467,-1029.513345130467
1013,Re6Sn6Nd,0.278925986110872,1031.6376623946555,-1031.6376623946555
1014,Ir6Pb6U,0.4215234856899162,1038.8490682422646,-1038.8490682422646
1015,Mn6Pb6Tm,0.3303405881821042,1039.8124643409317,-1039.8124643409317
1016,LaSn6Tc6,10.0,1039.817620120183,-1039.817620120183
1017,Co6Pb6Ce,0.3172174669234203,1041.1319235662738,-1041.1319235662738
1018,Mn6Pb6Dy,0.3353759405429904,1046.8051620818985,-1046.8051620818985
1019,Mn6Pb6Pr,0.3297133690555781,1052.4847219357603,-1052.4847219357603
1020,Zr6Sn6Lu,0.1424072824517146,1054.417009118003,-1054.4170086255453
1021,W6Ge6Er,0.101488871555986,1056.6681778942975,-1056.659094526775
1022,V6Pb6Ce,0.3288360029667191,1058.3676933837828,-1058.3676933837828
1023,LaRu6Si6,10.0,1058.584603311498,-1058.584603311498
1024,Mn6Pb6Tb,0.3314244296918038,1074.0799302202051,-1074.0799302202051
1025,Re6Si6U,0.1390979861232522,1076.7313161655345,-1076.7313150527937
1026,Co6Pb6Er,0.3397183832452318,1077.8974846874246,-1077.8974846874246
1027,Co6Sn6Pr,0.0536430625321763,2645.494293727009,-1088.0755153317534
1028,Ir6Pb6Gd,0.196860292668952,1091.025281290018,-1091.025281290017
1029,Fe6Pb6Eu,0.4493740464920377,1094.4044125835865,-1094.4044125835865
1030,LaSn6Ti6,10.0,1094.5920368890877,-1094.5920368890877
1031,W6Pb6Lu,0.9244284570865264,1102.2186997926003,-1102.2186997926003
1032,Os6Sn6Dy,0.1135199822435941,1107.038858440871,-1107.0383282135645
1033,Au6Ge6Tm,0.1680649957035963,1110.0132891717944,-1110.0132891706971
1034,Re6Pb6U,0.7694920643729217,1111.1002245540346,-1111.1002245540346
1035,Pt6Pb6Pr,0.184261811391322,1111.97250164855,-1111.9725016485274
1036,Ta6Sn6Pr,0.0599785749794344,1338.4238652726149,-1114.7313676872466
1037,Zr6Sn6Er,0.1452244632428612,1116.7762091393158,-1116.7762088740471
1038,Ru6Sn6U,0.0835241714229102,1118.0317008165173,-1117.315395903113
1039,Au6Ge6Sm,0.1194032142130901,1118.8472948796702,-1118.8471643056198
1040,Au6Sn6Sm,0.1454997391719459,1118.9172467296296,-1118.9172464808437
1041,LaSn6Zr6,10.0,1124.7312198976206,-1124.7312198976206
1042,Ta6Pb6U,0.4428556226042027,1133.0093232033319,-1133.0093232033319
1043,Zr6Si6Tb,0.4127054365888332,1135.57240125218,-1135.57240125218
1044,Rh6Si6Dy,0.1318795405724606,1135.7278036409539,-1135.7277970043726
1045,Ru6Si6Tm,0.1580621060694312,1137.2831982741254,-1137.2831982617229
1046,Mn6Pb6Ce,0.3263213454691059,1139.8971114620874,-1139.8971114620874
1047,Cu6Si6Er,0.1204161252886127,1140.8505966729804,-1140.8504922638608
1048,Ti6Si6Eu,0.3432103229195529,1141.9768970857974,-1141.9768970857974
1049,Tc6Sn6Ce,0.0633730104064465,1238.7554792281398,-1142.6058983512303
1050,Ni6Sn6Nd,0.0588465616819069,1454.7832660184952,-1143.853386656209
1051,Re6Sn6Gd,0.253552415432188,1144.234832364678,-1144.234832364678
1052,Pd6Ge6Ce,0.089049376999866,1144.737058943916,-1144.5422737962722
1053,Nb6Ge6U,0.1321625206694228,1146.7531843234262,-1146.7531780624088
1054,Mn6Pb6Pm,0.2746157181887075,1146.899407651326,-1146.899407651326
1055,Mo6Pb6U,0.5682828340318502,1150.8271536419795,-1150.8271536419795
1056,Re6Sn6Lu,0.2432659352783885,1152.4688414416883,-1152.4688414416883
1057,Au6Ge6Pm,0.1137212139655779,1164.5593767435882,-1164.5588452642962
1058,Pt6Sn6Sm,0.149969449121317,1164.8319792317523,-1164.831979143157
1059,Pt6Pb6Sm,0.2087768383700663,1166.6866604538218,-1166.6866604538218
1060,Au6Sn6Tm,0.1778259961238301,1179.2658629581608,-1179.2658629580487
1061,Os6Sn6Gd,0.119896703690545,1182.2358341895358,-1182.2357116282128
1062,Ta6Sn6Ce,0.0681883936062672,1213.5457862511053,-1183.0800497129655
1063,Tc6Sn6Pr,0.0715566235008043,1204.8587024808335,-1191.2864574421305
1064,Re6Sn6Ce,0.2716407605024059,1194.4476727043184,-1194.4476727043184
1065,Re6Sn6Er,0.2404266663891891,1205.634459555139,-1205.634459555139
1066,LaPb6V6,10.0,1210.6183655756688,-1210.6183655756688
